movieId,imdbId,tmdbId
8340,79116,10734.0
8341,40662,10949.0
8360,298148,809.0
8361,319262,435.0
8362,350028,4599.0
8363,367085,12657.0
8364,367790,28219.0
8366,332375,13193.0
8368,304141,673.0
8369,297284,16617.0
8370,363226,246.0
8371,296572,2789.0
8372,356634,8920.0
8373,327162,9890.0
8375,391225,26254.0
8376,374900,8193.0
8378,101746,26142.0
8379,85461,42122.0
8380,106877,65137.0
8382,93175,35151.0
8383,314431,21544.0
8385,55100,40894.0
8387,110857,11546.0
8391,77235,18387.0
8402,99166,52560.0
8405,63759,18333.0
8410,47542,18398.0
8424,20827,80708.0
8425,100129,76516.0
8426,93871,33441.0
8427,78766,47819.0
8446,41841,18712.0
8447,47577,831.0
8450,27300,37658.0
8451,47885,26516.0
8454,170259,10573.0
8456,65889,26451.0
8458,39040,54568.0
8459,41452,28571.0
8461,36777,123665.0
8462,46963,43336.0
8463,40495,62000.0
8464,390521,9372.0
8465,33774,41495.0
8477,56119,662.0
8481,32851,43805.0
8482,37988,16559.0
8484,53114,31217.0
8487,54188,19414.0
8491,42041,15794.0
8492,44008,13188.0
8493,100133,12651.0
8494,59037,886.0
8495,204137,9791.0
8500,71565,38582.0
8501,91209,9542.0
8502,44030,17820.0
8506,289944,37696.0
8507,22913,136.0
8511,8133,47653.0
8512,75222,10970.0
8518,20641,42812.0
8521,22835,3019.0
8526,327437,10204.0
8528,364725,9472.0
8529,362227,594.0
8530,377752,8981.0
8531,381707,12153.0
8532,348593,1944.0
8533,332280,11036.0
8534,338512,1997.0
8535,352277,15237.0
8542,28772,11939.0
8571,64100,26520.0
8574,272045,21386.0
8575,243135,24908.0
8577,342213,25783.0
8578,339840,8991.0
8580,99851,23378.0
8581,168122,3293.0
8582,104810,36947.0
8587,230512,61487.0
8588,250468,14365.0
8591,87910,10606.0
8593,104573,16136.0
8596,78163,6081.0
8600,29870,13696.0
8601,24803,44494.0
8604,152930,2330.0
8605,295721,2334.0
8607,388473,13398.0
8609,14341,701.0
8610,86873,10631.0
8611,39370,43466.0
8614,93693,10780.0
8617,53622,23724.0
8620,56732,29264.0
8622,361596,1777.0
8623,93886,11584.0
8626,59125,26811.0
8632,217788,161080.0
8633,87597,11884.0
8636,316654,558.0
8638,381681,80.0
8640,349683,9477.0
8641,357413,8699.0
8643,356470,11247.0
8644,343818,2048.0
8645,390221,436.0
8650,56196,43004.0
8656,95468,10754.0
8665,372183,2502.0
8666,327554,314.0
8667,359423,18923.0
8670,23563,12206.0
8677,32475,68064.0
8684,49902,15244.0
8685,47216,62395.0
8690,69280,24559.0
8695,39169,27437.0
8711,40613,32294.0
8712,29284,41463.0
8713,93744,19051.0
8714,38776,43485.0
8718,40806,62694.0
8720,103007,53287.0
8724,57091,1040.0
8727,72848,5122.0
8730,243609,1783.0
8738,55572,31522.0
8743,90729,22976.0
8748,57171,42801.0
8753,346091,41316.0
8754,64840,5179.0
8755,173772,53198.0
8765,35432,16703.0
8771,39017,20408.0
8772,59749,13580.0
8773,35317,18706.0
8774,38259,34327.0
8778,38494,20417.0
8781,368008,14462.0
8782,167456,14623.0
8783,368447,6947.0
8784,333766,401.0
8795,275083,23305.0
8796,60438,17768.0
8798,369339,1538.0
8799,361841,14846.0
8800,345061,2577.0
8804,96336,41975.0
8807,366551,11282.0
8808,368933,11130.0
8809,337960,14389.0
8810,370263,395.0
8813,361309,23601.0
8814,364751,10762.0
8815,204313,11026.0
8827,83652,20120.0
8830,366174,11237.0
8831,324127,8080.0
8832,374330,14797.0
8833,241025,11632.0
8835,338325,15644.0
8836,324554,11208.0
8838,71115,16153.0
8840,63803,42694.0
8844,78763,42164.0
8848,46521,12548.0
8860,337921,9759.0
8861,318627,1577.0
8864,339412,16232.0
8865,346156,5137.0
8866,360201,11823.0
8869,361620,13969.0
8870,356618,10145.0
8873,318462,1653.0
8874,365748,747.0
8875,44509,84214.0
8879,71877,4176.0
8880,89560,11177.0
8894,76504,12707.0
8905,103594,1492.0
8906,78935,8689.0
8907,307453,10555.0
8908,349710,11128.0
8910,356721,1599.0
8911,361696,14024.0
8912,316732,11045.0
8914,390384,14337.0
8915,368658,26108.0
8916,358135,4380.0
8917,372588,3989.0
8918,349416,16358.0
8919,380609,25313.0
8920,46874,2438.0
8921,48563,65550.0
8928,61655,3053.0
8933,90985,18499.0
8934,103783,36616.0
8937,390022,13416.0
8938,390538,1435.0
8939,364343,11099.0
8943,340012,18701.0
8946,252028,15566.0
8947,391198,1970.0
8948,375173,8849.0
8949,375063,9675.0
8950,361862,4553.0
8951,383694,11109.0
8952,365183,48678.0
8954,396705,126148.0
8955,360130,16131.0
8957,387564,176.0
8958,350258,1677.0
8959,337876,10740.0
8961,317705,9806.0
8964,274407,47959.0
8965,338348,5255.0
8966,362269,11184.0
8967,387575,11249.0
8968,367479,10589.0
8969,317198,9801.0
8970,308644,866.0
8972,368891,2059.0
8973,275491,140.0
8974,345950,11836.0
8977,346491,1966.0
8978,388419,13673.0
8979,390299,174787.0
8981,376541,2288.0
8982,327919,15397.0
8983,385004,9550.0
8984,349903,163.0
8985,359013,36648.0
8987,403910,33377.0
8989,51516,41253.0
8998,72272,33740.0
9004,88979,16248.0
9005,106912,15613.0
9008,32635,28421.0
9010,364517,8424.0
9018,391024,18889.0
25746,14142,18987.0
25750,15324,992.0
25752,15841,42359.0
25753,15881,1405.0
25757,18037,939.0
25769,19421,25768.0
25771,20530,626.0
25773,21079,27899.0
25782,22718,48365.0
25788,23427,877.0
25795,23948,39130.0
25797,24069,31511.0
25805,24844,43904.0
25825,27652,14615.0
25826,27884,31773.0
25827,27996,24807.0
25833,28683,43874.0
25834,28691,16515.0
25841,29604,43864.0
25850,30241,16274.0
25855,31867,37698.0
25856,32145,3084.0
