movieId,imdbId,tmdbId
117630,104135,88107.0
117646,214641,10473.0
117849,115650,25518.0
117851,1911658,270946.0
117867,2614684,252178.0
117877,1355638,75491.0
117881,3316960,284293.0
117887,1109624,116149.0
117895,4046784,294254.0
117922,2100546,79218.0
118082,1567437,244458.0
118166,91364,70966.0
118198,2304915,250798.0
118248,1274586,297596.0
118270,1865393,123107.0
118290,117238,17135.0
118326,2543702,270005.0
118354,1216491,245916.0
118512,972785,15261.0
118530,200215,42441.0
118572,2130270,253272.0
118696,2310332,122917.0
118700,1020072,273895.0
118702,1809398,227306.0
118706,2261331,246080.0
118784,1782451,22285.0
118814,2139555,277547.0
118834,906325,24388.0
118862,2017486,137347.0
118880,2326554,252171.0
118888,424934,20147.0
118894,1599351,32916.0
118896,3612616,265177.0
118900,2305051,228970.0
118924,2784678,284296.0
118930,3823690,308571.0
118985,1126590,87093.0
118997,2180411,224141.0
119068,3179568,243684.0
119141,2788710,228967.0
119145,2802144,207703.0
119153,2290153,191489.0
119155,2692250,181533.0
119167,1343740,51239.0
119218,2280378,120605.0
119655,1121096,68737.0
119714,3788052,298533.0
119828,76360,19946.0
119964,910885,286532.0
120130,2061702,92321.0
120138,2338151,297222.0
120466,1823672,198184.0
120478,3674140,265297.0
120625,3560686,285700.0
120635,2446042,260346.0
120637,2717822,201088.0
120761,17271,126644.0
120783,2452200,294652.0
120799,1340138,87101.0
120807,2246779,86705.0
120813,1503646,27317.0
120827,95330,68352.0
120919,3837196,267573.0
121007,1164647,14749.0
121035,3132738,289394.0
121097,105606,50327.0
121099,324941,13654.0
121129,3138104,244688.0
121169,2570858,250225.0
121171,3264102,256876.0
121231,3235888,270303.0
121253,2561546,287084.0
121338,56912,19254.0
121342,55831,26190.0
121372,1717578,46967.0
121374,1254947,32836.0
121469,988083,14862.0
121715,2215489,102517.0
121781,472602,30178.0
122092,408828,14407.0
122246,1935929,84575.0
122260,1127205,133365.0
122433,61557,47003.0
122490,2761578,256740.0
122627,117223,80985.0
122882,1392190,76341.0
122884,3195644,280092.0
122886,2488496,140607.0
122888,2638144,271969.0
122890,803096,68735.0
122892,2395427,99861.0
122896,1790809,166426.0
122898,974015,141052.0
122900,478970,102899.0
122902,1502712,166424.0
122904,1431045,293660.0
122906,1825683,284054.0
122912,4154756,299536.0
122916,3501632,284053.0
122918,3896198,283995.0
122920,3498820,271110.0
122922,1211837,284052.0
122924,3385516,246655.0
122926,2250912,202249.0
122932,2113659,268171.0
123200,1439235,31981.0
123310,117942,36983.0
123545,41190,228074.0
123553,2379386,252360.0
123947,3442006,284276.0
124273,1705115,48132.0
124404,1429433,85439.0
124484,74739,114735.0
124851,1698647,279828.0
124853,63804,72585.0
124859,2039393,284536.0
125221,48992,108181.0
125914,3045616,210860.0
125916,2322441,216015.0
125970,173886,27850.0
125974,414078,34560.0
126088,193164,48874.0
126090,73099,36129.0
126142,101095,159704.0
126420,2923316,250066.0
126426,1808482,321130.0
126430,374463,189197.0
126482,4191054,302429.0
126548,1666801,272693.0
126577,2243469,89247.0
126921,465997,9948.0
127052,59550,20875.0
127096,2436386,227719.0
127098,4368814,321594.0
127108,2381111,167073.0
127114,3416744,249688.0
127116,3726704,309299.0
127130,2872462,309245.0
127132,3346224,309503.0
127134,1178665,232572.0
127136,2273657,245706.0
127146,4229236,319075.0
127152,4257858,318224.0
127164,4284010,318044.0
127172,2917506,194537.0
127180,2044056,125336.0
127184,3090634,283330.0
127194,3534602,308638.0
127198,3850214,308639.0
127202,2582496,308369.0
127204,3844362,308024.0
127212,420293,308032.0
127298,1883180,110390.0
127319,1850397,72784.0
127323,3480796,307663.0
127390,888817,278468.0
128087,69409,102959.0
128089,1420554,27866.0
128097,3234126,216553.0
128099,3958494,289333.0
128197,102002,89292.0
128360,3460252,273248.0
128366,3628334,251016.0
128488,2231253,265208.0
128512,3622592,286565.0
128520,884732,252838.0
128542,2535470,290999.0
128592,3181822,241251.0
128594,3007302,263105.0
128620,4226388,320007.0
128695,2650978,248933.0
128736,1571404,37058.0
128832,2474024,206296.0
128838,2554274,201085.0
128842,3829170,300803.0
128852,206636,17870.0
128900,137355,195862.0
128902,1772382,105554.0
128908,1466054,117098.0
128914,3500822,259395.0
128944,119310,11425.0
128968,348124,15567.0
128975,2637294,243938.0
128991,3723996,269711.0
129011,195753,13590.0
129229,2290553,286873.0
129250,2933474,325358.0
129313,2392672,179150.0
129333,2582426,278632.0
129354,2381941,256591.0
129397,2247732,119569.0
129428,2555736,268238.0
129514,963207,13643.0
129657,2401097,290764.0
129659,2097298,228203.0
129737,2358925,239573.0
129779,2636124,196750.0
129937,2199571,241554.0
130050,1991031,279972.0
130052,1780798,112454.0
130073,1661199,150689.0
130083,2917388,228968.0
130087,3203616,238215.0
130444,2418558,175774.0
130450,3332064,266647.0
130452,1791682,252512.0
130482,41968,27036.0
130490,2908446,262500.0
130498,120471,39385.0
130518,468445,213110.0
130520,2224026,228161.0
130576,2649554,245703.0
130578,2515034,266396.0
130634,2820852,168259.0
130686,2118624,293970.0
130840,3395184,241855.0
130842,4475970,327029.0
130970,484855,13015.0
130976,2182001,184155.0
130978,87650,32334.0
131013,2561572,257091.0
131023,3892434,305091.0
131098,2204315,238302.0
131104,64146,33436.0
131130,1114698,24696.0
131237,1595366,35428.0
131439,2393845,237756.0
131480,2548208,298093.0
131578,107930,44664.0
131610,92216,46836.0
131656,2872750,263109.0
131714,2493486,308504.0
131724,4299972,321640.0
131739,4324274,321528.0
131749,2922440,268523.0
131796,2404425,304357.0
131826,4073952,320996.0
131920,2962876,228108.0
131934,89538,30296.0
132046,1964418,158852.0
132084,113638,335145.0
132153,2656588,253303.0
132157,3450650,256961.0
132333,3149640,278990.0
132335,3365778,270400.0
132362,124770,14572.0
132422,3104930,278316.0
132424,2726560,228205.0
132454,1555440,254936.0
132462,3622332,313074.0
132488,2404299,319389.0
132496,1772288,256924.0
132584,327698,50794.0
132618,2044801,192712.0
132660,3064298,332340.0
132796,2126355,254128.0
132800,2788716,284537.0
132888,3098812,300302.0
133115,3699674,268159.0
133195,2679042,249070.0
133217,4312536,335819.0
133281,3623726,275601.0
133365,3155242,306482.0
133377,3327624,301728.0
133419,2848292,254470.0
133545,2980472,258099.0
133645,2402927,258480.0
133712,76727,31139.0
133716,55400,42279.0
133771,3464902,254320.0
133780,3499048,256057.0
133782,1881002,287424.0
133798,2967224,268920.0
133802,3205376,223485.0
133832,2403021,171424.0
