movieId,imdbId,tmdbId
27912,418038,13372.0
30707,405159,70.0
30745,361668,12487.0
30749,395169,205.0
30793,367594,118.0
30803,423866,1280.0
30810,362270,421.0
30812,338751,2567.0
30816,293508,9833.0
30818,363473,6478.0
30820,361127,9692.0
30822,385267,1901.0
30825,290002,693.0
30846,364961,842.0
30848,369672,9953.0
30850,379889,11162.0
30883,396592,15045.0
30890,345032,42420.0
30892,390123,1853.0
30894,375210,11804.0
30898,365885,11354.0
30994,81063,47876.0
31000,92035,66600.0
31030,40458,43442.0
31038,90037,33766.0
31049,98042,120328.0
31083,104804,39472.0
31086,70246,34326.0
31101,326208,18927.0
31114,373024,25350.0
31116,34167,16442.0
31123,310203,7229.0
31150,76929,16220.0
31162,352520,10609.0
31184,401233,11633.0
31193,76363,13716.0
31221,357277,9947.0
31223,376105,6439.0
31225,393162,7214.0
31260,29942,42390.0
31297,26421,43892.0
31309,54248,8422.0
31364,353969,11423.0
31367,109402,10694.0
31410,363163,613.0
31420,398712,8978.0
31422,368578,11637.0
31424,369226,12142.0
31427,382077,11096.0
31431,357507,8968.0
31433,372532,6961.0
31435,417791,31165.0
31437,408664,2517.0
31445,362590,11413.0
31522,79095,661.0
31545,54407,29259.0
31553,106761,2436.0
31590,46451,27430.0
31610,363290,34561.0
31617,54847,16638.0
31658,347149,4935.0
31660,348121,8953.0
31664,184526,10951.0
31685,386588,8488.0
31692,327210,32588.0
31694,361411,57825.0
31696,360486,561.0
31698,362165,10214.0
31700,317132,17880.0
31702,424227,8340.0
31737,58997,1942.0
31804,403358,3040.0
31851,24601,43128.0
31867,331933,13498.0
31878,373074,9470.0
31903,288330,19765.0
31909,104139,37527.0
31921,75194,29578.0
31923,72281,2926.0
31925,73639,54302.0
31952,373981,5204.0
31973,39417,8016.0
32009,422093,16186.0
32011,257516,10012.0
32017,395699,10022.0
32019,377471,4551.0
32022,424129,30856.0
32029,340163,2026.0
32031,358082,9928.0
32058,101590,15771.0
32060,17739,76804.0
32116,87835,38148.0
32139,58886,36815.0
32160,25919,31835.0
32179,51378,1093.0
32213,377713,438.0
32234,76245,42222.0
32243,345853,11196.0
32289,396652,13374.0
32291,378947,9688.0
32294,347540,228890.0
32296,385307,10040.0
32298,372237,11638.0
32300,367631,540.0
32302,430289,77120.0
32314,374639,48463.0
32371,40202,26038.0
32387,60277,19884.0
32392,292886,37748.0
32440,102095,22434.0
32442,109936,12778.0
32456,110008,15283.0
32460,119472,158.0
32469,48801,5996.0
32511,64451,44154.0
32515,96409,28448.0
32554,113799,42994.0
32582,424565,17592.0
32584,357110,17113.0
32587,401792,187.0
32589,388500,14177.0
32596,318649,7364.0
32598,332047,11431.0
32600,377059,
32620,356999,51945.0
32632,70022,26332.0
32649,76085,42229.0
32657,93488,49565.0
32659,274155,2029.0
32666,376717,44181.0
32728,74806,19971.0
32743,235712,9674.0
32770,386342,3875.0
32799,22183,9653.0
32862,63821,39225.0
32875,40497,4595.0
32892,56111,31442.0
32898,417,775.0
32906,75404,50183.0
32914,319970,7342.0
32917,55805,45267.0
33004,371724,7453.0
33085,384806,10065.0
33090,277909,30863.0
33124,384369,9393.0
33126,79180,16972.0
33132,403537,13409.0
33138,362004,13073.0
33145,391304,8976.0
33148,388183,27360.0
33154,413845,13020.0
33158,329774,11679.0
33162,320661,1495.0
33164,397065,10066.0
33166,375679,1640.0
33171,370986,11171.0
33188,89601,14750.0
33201,177747,53116.0
33237,28216,43881.0
33294,90248,9463.0
33310,387892,26810.0
33312,19777,20625.0
33421,342272,10913.0
33435,379357,38643.0
33437,342258,10027.0
33493,121766,1895.0
33495,384642,9981.0
33499,369735,4379.0
33558,337721,14694.0
33564,55913,20271.0
33615,351283,953.0
33629,106233,13064.0
33639,438205,14358.0
33644,449086,12700.0
33646,398165,9291.0
33649,384504,19316.0
33660,352248,921.0
33669,403508,9779.0
33672,355702,9787.0
33677,436727,23825.0
33679,356910,787.0
33681,424774,14199.0
33683,338095,10226.0
33725,388139,12109.0
33779,184424,13589.0
33781,43949,11620.0
33794,372784,272.0
33801,399102,15767.0
33815,380623,15648.0
33826,384488,25248.0
33830,400497,11451.0
33834,418819,11683.0
33836,374536,9722.0
33838,436724,2287.0
33880,415978,1382.0
33893,395125,9534.0
33896,420251,33908.0
33903,408777,276.0
33966,106613,12574.0
34018,31060,22553.0
34048,407304,74.0
34072,428803,1667.0
34129,376108,7233.0
34143,382628,9009.0
34148,411270,1553.0
34150,120667,9738.0
34153,436613,14278.0
34162,396269,9522.0
34164,361693,14922.0
34271,410097,10476.0
34292,99740,11309.0
34312,330111,31063.0
34319,399201,1635.0
34321,408524,13341.0
34323,395584,1696.0
34326,403217,1665.0
34330,368089,9775.0
34332,405325,11459.0
34334,382992,10048.0
34336,417001,11648.0
34338,436078,15258.0
34359,60453,42719.0
34397,193364,37632.0
34405,379786,16320.0
34437,412019,308.0
34450,98019,25074.0
34482,43362,39946.0
34520,377818,6519.0
34523,406650,13919.0
34528,418773,1444.0
34530,367652,11453.0
34532,397101,9913.0
34534,430105,8292.0
34536,326905,13922.0
34540,381505,14166.0
34542,427312,501.0
34800,89839,17824.0
34811,396184,11328.0
35015,361715,15907.0
35347,47834,11848.0
35807,49830,43313.0
35836,405422,6957.0
35957,421239,11460.0
36276,387898,445.0
36289,133385,9564.0
36363,91341,20874.0
36397,361089,14175.0
36401,355295,4442.0
36477,401244,13169.0
36509,402901,9042.0
36517,387131,1985.0
36519,388482,9335.0
36525,425123,9007.0
36527,377107,9777.0
36529,399295,1830.0
36533,384286,10092.0
36535,404030,340.0
36537,318761,1546.0
36708,385690,65215.0
36850,95403,10753.0
36931,386005,11636.0
37211,32536,22575.0
37240,436971,14286.0
37380,419706,8814.0
37382,421054,9923.0
37384,348333,7553.0
37386,402022,8202.0
37444,87289,3118.0
37475,350261,1947.0
37477,399327,9074.0
37495,430651,16133.0
37545,80149,10319.0
37720,404032,8643.0
37727,408790,9315.0
37729,121164,3933.0
37731,385002,8923.0
37733,399146,59.0
37736,380599,257.0
37739,388980,15487.0
37741,379725,398.0
37830,385700,647.0
37844,403455,14544.0
37853,378109,11968.0
37857,366780,14517.0
38038,312004,533.0
38061,373469,5236.0
38095,456912,11344.0
38159,95467,31056.0
38164,32194,43807.0
38198,424024,10700.0
38294,402057,5471.0
38304,367555,19082.0
38388,380389,9763.0
38583,92240,10017.0
38798,388125,11931.0
38886,367089,10707.0
38992,417217,9910.0
39183,388795,142.0
39231,368709,9621.0
39234,395972,9701.0
39292,433383,3291.0
39307,418647,12920.0
39381,421238,16608.0
39400,432291,791.0
39414,338427,2610.0
39427,371257,8066.0
39435,386140,1656.0
39444,384680,6963.0
39446,432348,215.0
39449,387514,2313.0
39516,330702,16729.0
39715,436058,8274.0
39801,425661,42000.0
39869,342735,1951.0
40148,365686,10851.0
40278,418763,25.0
40339,371606,9982.0
40412,419677,12877.0
40414,424205,11661.0
40478,69005,38761.0
40491,98532,7974.0
40578,200768,46917.0
40581,433400,10033.0
40583,365737,231.0
40597,328132,68098.0
40614,398017,8999.0
40617,381966,8555.0
40629,414387,4348.0
40697,105946,
40723,416315,9885.0
40732,435625,9392.0
40815,330373,674.0
40819,358273,69.0
40826,294870,1833.0
40851,406375,6795.0
40870,401085,11421.0
40946,422528,16156.0
40955,411195,1420.0
40959,400525,9005.0
40962,443295,13499.0
40966,375920,7548.0
41014,65143,20345.0
41285,416320,116.0
41527,445620,67.0
41566,363771,411.0
41569,360717,254.0
41571,397535,1904.0
41573,356680,9043.0
41617,285175,14695.0
41627,61847,27031.0
41712,202559,22908.0
41716,365485,9515.0
41724,473107,29595.0
41769,392465,23478.0
41828,60474,8290.0
41863,419294,8053.0
41997,408306,612.0
42002,395251,9899.0
42004,407265,546.0
42007,398375,2800.0
42009,452598,9641.0
42011,369441,7552.0
42013,267891,9927.0
42015,402894,9681.0
42018,413015,10773.0
42176,66498,88953.0
42191,91455,13925.0
42285,116075,9568.0
42418,402399,11400.0
42422,370754,37910.0
42556,57812,14241.0
42559,59673,79406.0
42602,444608,38785.0
42632,451094,4550.0
42638,338075,16433.0
42718,414852,10045.0
42723,450278,1690.0
42725,456554,9900.0
42728,375154,9044.0
42730,385726,9918.0
42732,408985,17379.0
42734,443536,10982.0
42738,401855,834.0
42740,433116,25890.0
42761,140883,39345.0
42943,89913,12701.0
42946,85127,21519.0
43289,142181,28638.0
43333,240200,7509.0
43376,426578,2117.0
43396,412080,9912.0
43419,416496,1969.0
43460,423409,8435.0
43549,383393,45759.0
43556,417433,13275.0
43558,421729,11565.0
43560,396752,11283.0
43677,114745,31894.0
43679,414982,9286.0
43684,437777,15363.0
43708,425598,292.0
43744,421994,1544.0
43836,383216,12096.0
43869,381971,9975.0
43871,408345,9754.0
43904,455857,10053.0
43908,449061,7515.0
43912,349467,9959.0
43914,380817,14256.0
43917,397313,9036.0
43919,466342,10073.0
43921,404390,7304.0
43928,370032,9920.0
43930,397078,10025.0
43932,454919,9682.0
43936,450232,2207.0
44004,427229,6877.0
44020,491703,14609.0
44022,438097,950.0
44189,384814,1967.0
44191,434409,752.0
44193,454945,9655.0
44195,427944,9388.0
44197,419749,9950.0
44199,454848,388.0
44204,468565,868.0
44225,429591,14191.0
44238,110329,18009.0
44241,113636,19286.0
44243,116861,19287.0
44301,458242,1379.0
44397,454841,9792.0
44399,393735,10067.0
44511,436864,35555.0
44555,405094,582.0
44597,57697,37939.0
44613,446046,12763.0
44633,436231,13222.0
44657,61996,1561.0
44665,425210,186.0
44694,441909,219.0
44709,437800,13751.0
44719,263124,53961.0
44731,441796,10069.0
44759,430912,3093.0
44761,393109,9270.0
44773,225481,28349.0
44777,383353,10177.0
44788,493459,16070.0
44828,439815,9035.0
44840,437863,9957.0
44849,386741,9389.0
44851,416331,460.0
44864,436331,8998.0
44889,404364,20521.0
44929,424880,4441.0
44931,16914,84954.0
44937,456396,11490.0
44943,312318,11304.0
44972,362120,4257.0
44974,424136,2652.0
45028,420087,9526.0
45062,443632,5820.0
45074,405469,9904.0
45081,384537,588.0
45106,465142,9310.0
45175,434124,16367.0
45183,427954,8982.0
45186,317919,956.0
45208,449089,9530.0
45210,475276,9829.0
45221,430634,10115.0
45361,429573,10008.0
45382,398027,7870.0
45431,327084,7518.0
45440,364955,9786.0
45442,409182,503.0
45447,382625,591.0
45499,376994,36668.0
45501,452594,9767.0
45503,438315,13689.0
45517,317219,920.0
45635,404802,15402.0
45648,425055,80919.0
45658,410400,38344.0
45662,466909,806.0
45666,457510,9353.0
45668,410297,2044.0
45672,389860,9339.0
45720,458352,350.0
45722,383574,58.0
45726,463034,1819.0
45728,424345,2295.0
45730,452637,9697.0
45732,465624,4474.0
45880,422720,1887.0
45928,489037,13508.0
45950,497116,1781.0
45969,101545,16270.0
46062,475293,10947.0
46105,428649,17628.0
46231,426627,17741.0
46322,446059,7549.0
46335,463985,9615.0
46337,455499,9513.0
46347,478209,20604.0
46367,105187,31692.0
46530,348150,1452.0
46559,468094,7872.0
46572,443496,18191.0
46574,422861,14474.0
46578,449059,773.0
46664,40338,21631.0
46723,449467,1164.0
46772,369994,13141.0
46850,492506,35199.0
46855,64040,15383.0
46862,79759,47850.0
46865,430304,9072.0
46948,385880,9297.0
46965,417148,326.0
46967,457513,512.0
46970,415306,9718.0
46972,477347,1593.0
46974,469641,1852.0
46976,420223,1262.0
47044,430357,82.0
47099,454921,1402.0
47122,455967,9293.0
47124,429589,9906.0
47200,479884,1948.0
47202,430576,148.0
47254,402910,5289.0
47261,448075,9782.0
47382,462590,9762.0
47384,383060,14113.0
47404,452039,21712.0
47423,468489,7859.0
47446,428856,16998.0
47465,410764,11559.0
47491,418455,1023.0
47516,433412,10118.0
47518,384793,9788.0
47538,74442,11689.0
47566,39211,33813.0
47610,443543,1491.0
47629,436697,1165.0
47640,486551,9988.0
47644,445990,11652.0
47646,417225,13816.0
47721,48980,15265.0
47725,473753,11227.0
47736,32339,33810.0
47774,97702,41937.0
47793,436689,24055.0
47810,450345,9708.0
47894,460989,1116.0
47937,464196,5072.0
47950,427969,1249.0
47952,475944,9954.0
47970,434139,7511.0
47978,423169,13075.0
47997,387808,7512.0
47999,486358,1776.0
48001,456470,1963.0
48032,419198,10846.0
48043,414993,1381.0
48045,109440,15097.0
48082,354899,300.0
48142,387877,9676.0
48150,380066,6948.0
48161,421206,9766.0
48214,382357,1595.0
