movieId,imdbId,tmdbId
5669,310793,1430.0
5670,328962,19973.0
5672,313487,12600.0
5673,272338,8051.0
5675,291502,12779.0
5678,227984,1613.0
5679,298130,565.0
5680,298744,14112.0
5682,252480,15192.0
5684,145937,21925.0
5685,296166,30309.0
5688,212604,20861.0
5689,101453,12647.0
5690,95327,12477.0
5693,76666,11009.0
5694,86361,10805.0
5696,81696,17496.0
5699,80031,5917.0
5700,81693,31278.0
5704,81764,44932.0
5706,81964,30709.0
5707,81974,19429.0
5710,82045,11340.0
5712,82085,11644.0
5720,85327,6399.0
5721,82175,25773.0
5723,82200,26560.0
5733,82353,31679.0
5735,77533,12237.0
5736,121261,15901.0
5741,82370,12579.0
5742,82382,85058.0
5745,82405,25113.0
5746,82431,28893.0
5747,82432,11646.0
5749,82449,24634.0
5752,82477,21764.0
5755,82498,37936.0
5764,82677,21874.0
5767,82755,31407.0
5768,82763,16471.0
5771,82782,39874.0
5772,82783,25468.0
5773,82801,19507.0
5779,82910,31646.0
5780,82926,14269.0
5782,82949,1672.0
5784,288477,9645.0
5785,322802,9012.0
5786,259484,13098.0
5787,270707,13440.0
5788,286261,12454.0
5791,120679,1360.0
5792,299117,13441.0
5796,61452,12208.0
5797,87075,11905.0
5799,53804,1941.0
5801,60921,31918.0
5802,58756,19662.0
5803,297181,8427.0
5804,304669,9021.0
5809,280665,9280.0
5810,298203,65.0
5812,297884,10712.0
5816,295297,672.0
5817,273435,16351.0
5818,313196,542.0
5820,314725,30192.0
5826,42895,11617.0
5828,118735,81530.0
5829,263734,34341.0
5833,280609,11880.0
5836,51745,1377.0
5838,102368,2528.0
5839,99669,12716.0
5840,99266,12717.0
5841,102782,13888.0
5843,103112,10750.0
5847,82970,25566.0
5849,81427,13386.0
5853,81455,9538.0
5856,83089,49934.0
5863,83163,42371.0
5867,83190,11524.0
5872,246460,36669.0
5873,283530,17187.0
5874,293815,10426.0
5875,295238,32625.0
5876,258068,8198.0
5878,287467,64.0
5879,271263,13376.0
5880,283160,15074.0
5881,307479,2103.0
5882,133240,9016.0
5883,283632,16028.0
5884,103959,27070.0
5888,118767,20992.0
5889,90368,66091.0
5890,279064,6007.0
5891,77713,25239.0
5893,110308,25284.0
5896,213121,35612.0
5899,58777,14433.0
5900,289848,9932.0
5901,262396,13369.0
5902,268126,2757.0
5903,238380,7299.0
5909,290329,4241.0
5912,83271,22257.0
5915,83284,17360.0
5919,83557,38849.0
5922,80393,29743.0
5925,83629,40219.0
5927,83642,16363.0
