movieId,imdbId,tmdbId
704,117420,9103.0
706,117784,29649.0
707,117107,10990.0
708,117979,8866.0
709,95776,12233.0
710,115851,23449.0
711,116322,36355.0
714,112817,922.0
715,113362,11876.0
718,108500,11687.0
719,117108,9304.0
720,118114,503475.0
722,113270,73183.0
724,115963,9100.0
725,116448,20759.0
726,116827,46063.0
728,112701,32513.0
731,116508,36915.0
733,117500,9802.0
735,109592,21588.0
736,117998,664.0
737,115624,11867.0
741,113568,9323.0
742,117894,10280.0
743,117723,10535.0
745,112691,532.0
747,117768,16299.0
748,115571,10547.0
750,57012,935.0
757,109688,40751.0
759,110480,85778.0
760,108211,11101.0
761,117331,9826.0
762,117765,9879.0
764,113280,22621.0
765,116669,7095.0
766,116594,26890.0
773,70820,77771.0
775,63715,41225.0
778,117951,627.0
779,118523,32872.0
780,116629,602.0
781,117737,14553.0
782,116277,9566.0
783,116583,10545.0
784,115798,9894.0
785,116778,11543.0
786,116213,9268.0
788,117218,9327.0
790,111546,81949.0
791,113610,
795,111237,44535.0
798,116040,11228.0
799,116365,10779.0
800,116905,26748.0
801,116493,38223.0
802,117333,9294.0
803,118113,49963.0
804,117628,11363.0
805,117913,1645.0
806,115530,31546.0
808,115493,36344.0
809,116320,18550.0
810,116756,11511.0
813,116823,34170.0
818,118073,12606.0
823,61495,4837.0
824,110246,12632.0
828,115472,18975.0
829,116707,11962.0
830,116313,2925.0
832,117438,3595.0
833,116531,9308.0
835,116353,18555.0
836,115857,12123.0
837,117008,10830.0
838,116191,3573.0
839,115986,10546.0
840,116571,18862.0
841,53459,31417.0
842,117826,9431.0
848,117718,47907.0
849,116225,10061.0
851,115632,549.0
852,117918,10478.0
858,68646,238.0
861,104558,11134.0
866,115736,9303.0
867,115836,23945.0
869,116745,22479.0
870,119214,9054.0
875,110693,410921.0
876,106544,38955.0
879,120004,11015.0
880,116654,9306.0
881,116311,12559.0
882,117965,58770.0
885,115725,3587.0
886,115783,10723.0
888,113596,19004.0
889,109001,101230.0
891,113253,10987.0
892,117991,44705.0
893,117093,20318.0
896,111019,26933.0
897,35896,27854.0
898,32904,981.0
899,45152,872.0
900,43278,2769.0
901,50419,13320.0
902,54698,164.0
903,52357,426.0
904,47396,567.0
905,25316,3078.0
906,36855,13528.0
907,25164,28288.0
908,53125,213.0
909,53604,284.0
910,53291,239.0
911,56923,4808.0
912,34583,289.0
913,33870,963.0
914,58385,11113.0
915,47437,6620.0
916,46250,804.0
917,31580,26531.0
918,37059,909.0
919,32138,630.0
920,31381,770.0
921,84370,31044.0
922,43014,599.0
923,33467,15.0
924,62622,62.0
926,42192,705.0
927,32143,22490.0
928,32976,223.0
929,32484,25670.0
930,38787,303.0
931,38109,4174.0
932,50105,8356.0
933,48728,381.0
934,42451,20758.0
935,45537,29376.0
936,31725,1859.0
937,50658,18299.0
938,51658,17281.0
940,29843,10907.0
941,32762,32093.0
942,37008,1939.0
943,39420,22292.0
944,29162,3598.0
945,27125,3080.0
946,35446,198.0
947,28010,13562.0
948,49261,1712.0
949,48028,220.0
950,25878,3529.0
951,32599,3085.0
952,48960,2897.0
953,38650,1585.0
954,31679,3083.0
955,29947,900.0
956,34012,43795.0
959,25586,43905.0
961,27893,23114.0
963,41509,40206.0
965,26029,260.0
968,63350,10331.0
969,43265,488.0
970,46414,22733.0
971,51459,261.0
973,33891,32574.0
976,22879,22649.0
979,114007,125587.0
981,118927,52855.0
982,48491,39940.0
984,117357,85328.0
986,116329,11076.0
987,118742,63945.0
988,116442,58985.0
990,117011,10861.0
991,117039,1770.0
993,116635,2033.0
994,115678,18203.0
996,116830,9333.0
998,117603,9400.0
999,115438,9401.0
1003,116259,11306.0
1004,116421,9625.0
1005,116000,10680.0
1006,115862,6346.0
1007,72653,18660.0
1008,47977,35115.0
1009,72951,14821.0
1010,64603,14136.0
1011,71607,10869.0
1012,50798,22660.0
1013,55277,19186.0
1014,54195,31102.0
1015,107131,6878.0
1016,53271,15944.0
1017,54357,18444.0
1018,59793,20723.0
1019,46672,173.0
1020,106611,864.0
1021,109127,24795.0
1022,42332,11224.0
1023,63819,81310.0
1024,38166,15947.0
1025,57546,9078.0
1027,102798,8367.0
